shipment_id,origin_city,dest_city,mode,carrier,dest_tier,distance_km,weight_kg,delivery_time_days,cost_inr,delayed,ship_date
1720,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,610.0,5.12,2.3,648.0,0,2026-01-04
1721,Nagpur,Indore,Road,InHouse Fleet,Tier-2,824.0,8.51,2.8,904.0,0,2026-04-04
1722,Hyderabad,Indore,Air,InHouse Fleet,Tier-2,536.0,11.82,1.6,2274.0,0,2026-05-13
1723,Indore,Pune,Rail,Partner-A,Tier-1,359.0,1.54,3.2,235.0,1,2026-01-16
1724,Chennai,Kochi,Road,InHouse Fleet,Tier-2,514.0,2.57,3.4,538.0,0,2026-01-27
1725,Chennai,Hyderabad,Road,InHouse Fleet,Tier-1,415.0,1.73,2.7,514.0,0,2026-05-12
1726,Nagpur,Kochi,Rail,Partner-A,Tier-2,611.0,5.28,3.9,615.0,1,2026-03-13
1727,Pune,Nagpur,Road,InHouse Fleet,Tier-2,481.0,1.94,1.5,581.0,0,2026-02-17
1728,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,890.0,7.08,3.4,1058.0,0,2026-05-16
1729,Chennai,Hyderabad,Road,InHouse Fleet,Tier-1,517.0,12.93,2.2,847.0,0,2026-03-22
1730,Nagpur,Bengaluru,Road,Partner-B,Tier-1,241.0,0.97,0.7,253.0,0,2026-06-23
1732,Hyderabad,Pune,Rail,InHouse Fleet,Tier-1,440.0,2.65,2.1,396.0,0,2026-02-13
1733,Indore,Coimbatore,Road,Partner-A,Tier-2,747.0,15.7,2.4,1127.0,0,2026-07-14
1734,Pune,Coimbatore,Road,Partner-A,Tier-2,766.0,6.29,3.6,813.0,0,2026-08-07
1735,Bengaluru,Chennai,Road,Partner-A,Tier-1,45.0,3.6,0.9,163.0,0,2026-02-21
1736,Kochi,Chennai,Road,Partner-A,Tier-1,531.0,26.89,1.9,1208.0,0,2026-02-03
1738,Indore,Coimbatore,Air,InHouse Fleet,Tier-2,547.0,4.36,2.3,1730.0,0,2026-07-09
1740,Hyderabad,Pune,Road,InHouse Fleet,Tier-1,286.0,8.28,1.6,524.0,0,2026-08-25
1741,Kochi,Hyderabad,Rail,Partner-B,Tier-1,825.0,2.75,3.3,753.0,0,2026-01-21
1743,Chennai,Indore,Air,Partner-B,Tier-2,704.0,2.33,1.8,2054.0,0,2026-08-23
1744,Hyderabad,Indore,Road,Partner-B,Tier-2,580.0,8.63,2.6,908.0,0,2026-01-24
1745,Nagpur,Hyderabad,Road,InHouse Fleet,Tier-1,40.0,16.65,0.9,442.0,0,2026-02-13
1746,Chennai,Indore,Road,Partner-A,Tier-2,900.0,3.73,3.3,958.0,0,2026-04-24
1747,Pune,Kochi,Road,Partner-A,Tier-2,408.0,2.17,1.8,575.0,1,2026-06-18
1748,Bengaluru,Pune,Road,Partner-B,Tier-1,169.0,10.84,0.9,398.0,0,2026-06-06
1749,Indore,Coimbatore,Road,Partner-B,Tier-2,590.0,3.76,2.2,634.0,0,2026-04-13
1750,Indore,Nagpur,Air,Partner-A,Tier-2,905.0,7.15,2.5,2754.0,1,2026-05-14
1751,Pune,Hyderabad,Air,InHouse Fleet,Tier-1,489.0,3.64,1.7,1712.0,0,2026-02-25
1752,Kochi,Coimbatore,Rail,Partner-A,Tier-2,622.0,4.16,2.6,537.0,0,2026-01-14
1753,Chennai,Coimbatore,Road,InHouse Fleet,Tier-2,705.0,2.55,2.6,843.0,0,2026-06-27
1754,Indore,Bengaluru,Road,Partner-A,Tier-1,242.0,8.79,0.7,516.0,0,2026-07-25
1755,Coimbatore,Kochi,Road,Partner-B,Tier-2,675.0,7.31,1.8,801.0,0,2026-04-11
1756,Kochi,Hyderabad,Road,InHouse Fleet,Tier-1,363.0,7.12,1.6,753.0,0,2026-06-29
1757,Bengaluru,Indore,Road,Partner-A,Tier-2,824.0,3.01,2.2,909.0,0,2026-08-04
1758,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,824.0,6.85,2.5,1015.0,0,2026-07-24
1759,Indore,Hyderabad,Road,InHouse Fleet,Tier-1,439.0,18.15,1.6,961.0,0,2026-01-01
1760,Hyderabad,Indore,Air,InHouse Fleet,Tier-2,585.0,2.19,1.1,1747.0,0,2026-01-12
1761,Kochi,Coimbatore,Road,Partner-A,Tier-2,784.0,2.77,3.6,984.0,0,2026-04-25
1762,Indore,Nagpur,Air,Partner-B,Tier-2,633.0,2.91,1.5,1986.0,0,2026-04-16
1763,Hyderabad,Indore,Road,Partner-B,Tier-2,455.0,5.89,2.6,581.0,0,2026-06-01
1764,Indore,Pune,Road,InHouse Fleet,Tier-1,277.0,2.04,1.7,501.0,0,2026-02-06
1765,Coimbatore,Indore,Road,Partner-B,Tier-2,665.0,7.86,3.3,833.0,0,2026-07-31
1766,Kochi,Bengaluru,Road,Partner-A,Tier-1,514.0,0.86,2.8,583.0,0,2026-07-17
1767,Nagpur,Kochi,Road,InHouse Fleet,Tier-2,617.0,9.55,2.0,787.0,0,2026-07-23
1768,Bengaluru,Coimbatore,Road,InHouse Fleet,Tier-2,432.0,7.03,3.1,707.0,1,2026-08-01
1770,Coimbatore,Kochi,Road,Partner-B,Tier-2,660.0,17.88,2.2,1103.0,0,2026-01-03
1771,Hyderabad,Chennai,Road,Partner-A,Tier-1,370.0,2.29,1.9,401.0,0,2026-06-04
1772,Hyderabad,Chennai,Rail,Partner-A,Tier-1,383.0,11.14,1.9,634.0,0,2026-08-26
1773,Bengaluru,Kochi,Road,InHouse Fleet,Tier-2,816.0,4.99,3.1,1025.0,0,2026-02-22
1774,Pune,Kochi,Air,Partner-A,Tier-2,833.0,4.24,2.1,2521.0,0,2026-04-10
1775,Indore,Bengaluru,Road,InHouse Fleet,Tier-1,243.0,2.18,1.1,262.0,0,2026-01-17
1776,Kochi,Pune,Rail,InHouse Fleet,Tier-1,239.0,3.69,1.9,404.0,0,2026-04-23
1777,Chennai,Coimbatore,Air,Partner-A,Tier-2,463.0,3.83,1.7,1522.0,0,2026-04-20
1779,Kochi,Bengaluru,Road,Partner-B,Tier-1,476.0,1.31,2.1,664.0,0,2026-05-23
1780,Kochi,Pune,Air,InHouse Fleet,Tier-1,611.0,6.97,1.4,2128.0,0,2026-06-16
1781,Nagpur,Kochi,Road,Partner-A,Tier-2,593.0,6.32,1.8,787.0,0,2026-01-04
1782,Kochi,Hyderabad,Road,InHouse Fleet,Tier-1,307.0,8.25,2.0,563.0,0,2026-05-25
1784,Nagpur,Kochi,Air,InHouse Fleet,Tier-2,914.0,3.29,1.3,2560.0,0,2026-08-18
1785,Hyderabad,Chennai,Air,InHouse Fleet,Tier-1,441.0,9.81,1.5,1837.0,0,2026-05-19
1786,Kochi,Chennai,Road,Partner-B,Tier-1,429.0,13.39,1.9,737.0,0,2026-01-12
1787,Pune,Hyderabad,Road,InHouse Fleet,Tier-1,136.0,4.5,0.5,293.0,0,2026-08-27
1788,Pune,Bengaluru,Road,Partner-B,Tier-1,472.0,2.33,1.5,635.0,0,2026-02-01
1789,Coimbatore,Chennai,Road,Partner-B,Tier-1,183.0,5.66,1.6,302.0,1,2026-06-04
1790,Nagpur,Coimbatore,Rail,InHouse Fleet,Tier-2,446.0,,1.5,575.0,0,2026-06-21
1791,Coimbatore,Kochi,Road,InHouse Fleet,Tier-2,588.0,4.69,2.0,735.0,0,2026-02-12
1794,Indore,Hyderabad,Air,Partner-B,Tier-1,245.0,8.27,0.7,1366.0,0,2026-08-07
1795,Kochi,Hyderabad,Road,Partner-A,Tier-1,310.0,4.08,1.3,511.0,0,2026-06-26
1797,Indore,Bengaluru,Road,InHouse Fleet,Tier-1,91.0,2.16,2.2,272.0,0,2026-04-14
1798,Chennai,Kochi,Road,Partner-B,Tier-2,823.0,6.06,2.2,974.0,0,2026-08-24
1799,Indore,Coimbatore,Road,Partner-B,Tier-2,853.0,8.55,3.8,1065.0,0,2026-04-03
1801,Indore,Pune,Road,InHouse Fleet,Tier-1,40.0,9.06,0.9,396.0,0,2026-07-20
1802,Coimbatore,Pune,Rail,InHouse Fleet,Tier-1,526.0,3.86,1.6,457.0,0,2026-02-12
1803,Hyderabad,Nagpur,Air,InHouse Fleet,Tier-2,504.0,6.71,1.6,1752.0,0,2026-05-11
1804,Kochi,Chennai,Rail,Partner-B,Tier-1,504.0,13.57,2.0,670.0,0,2026-08-19
1805,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,338.0,11.36,1.6,685.0,0,2026-06-06
1806,Hyderabad,Chennai,Rail,InHouse Fleet,Tier-1,355.0,,1.8,459.0,1,2026-03-26
1807,Pune,Nagpur,Road,InHouse Fleet,Tier-2,617.0,4.11,2.4,741.0,0,2026-02-04
1808,Coimbatore,Pune,Road,Partner-B,Tier-1,568.0,12.97,2.1,1035.0,0,2026-04-27
1809,Pune,Bengaluru,Road,Partner-A,Tier-1,127.0,1.22,1.8,256.0,0,2026-06-25
1810,Chennai,Nagpur,Road,InHouse Fleet,Tier-2,759.0,5.13,1.9,864.0,0,2026-07-21
1811,Chennai,Nagpur,Road,InHouse Fleet,Tier-2,848.0,3.25,2.3,993.0,0,2026-08-03
1813,Indore,Chennai,Road,Partner-B,Tier-1,479.0,6.82,1.6,667.0,0,2026-06-16
1815,Pune,Bengaluru,Road,InHouse Fleet,Tier-1,768.0,0.54,2.1,800.0,0,2026-08-05
1816,Hyderabad,Pune,Road,InHouse Fleet,Tier-1,255.0,12.14,1.6,533.0,0,2026-06-01
1817,Chennai,Hyderabad,Road,InHouse Fleet,Tier-1,522.0,5.32,2.5,592.0,1,2026-01-20
1818,Indore,Kochi,Air,Partner-A,Tier-2,631.0,2.03,0.7,1850.0,0,2026-05-23
1819,Chennai,Hyderabad,Air,Partner-B,Tier-1,572.0,2.87,1.2,1799.0,0,2026-03-26
1820,Hyderabad,Indore,Road,InHouse Fleet,Tier-2,649.0,7.0,2.2,956.0,0,2026-04-27
1822,Indore,Nagpur,Road,InHouse Fleet,Tier-2,580.0,2.68,2.1,620.0,0,2026-04-16
1823,Pune,Kochi,Air,Partner-A,Tier-2,885.0,16.29,0.9,3426.0,0,2026-07-23
1824,Pune,Hyderabad,Road,Partner-A,Tier-1,262.0,4.85,1.4,516.0,0,2026-05-26
1826,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,96.0,14.35,0.7,496.0,0,2026-07-07
1827,Nagpur,Pune,Road,Partner-A,Tier-1,257.0,6.07,1.4,546.0,0,2026-08-03
1828,Kochi,Indore,Road,InHouse Fleet,Tier-2,761.0,8.79,1.9,1041.0,0,2026-04-15
1829,Nagpur,Coimbatore,Air,InHouse Fleet,Tier-2,901.0,8.42,1.5,2932.0,0,2026-04-03
1830,Bengaluru,Pune,Road,Partner-A,Tier-1,370.0,3.6,1.4,633.0,0,2026-02-10
1831,Chennai,Pune,Road,Partner-B,Tier-1,587.0,8.87,2.1,896.0,0,2026-04-10
1832,Coimbatore,Chennai,Air,InHouse Fleet,Tier-1,106.0,3.87,1.3,579.0,0,2026-03-10
1833,Pune,Kochi,Air,Partner-B,Tier-2,570.0,1.1,1.4,1633.0,0,2026-08-19
1834,Hyderabad,Nagpur,Road,InHouse Fleet,Tier-2,598.0,4.52,2.8,637.0,0,2026-08-06
1835,Pune,Hyderabad,Road,Partner-A,Tier-1,329.0,1.76,1.5,429.0,1,2026-08-19
1837,Nagpur,Coimbatore,Rail,Partner-B,Tier-2,665.0,3.76,2.6,624.0,0,2026-07-22
1838,Pune,Nagpur,Road,InHouse Fleet,Tier-2,774.0,5.19,3.4,871.0,0,2026-04-16
1839,Kochi,Coimbatore,Rail,Partner-A,Tier-2,570.0,2.39,2.2,461.0,0,2026-05-19
1840,Bengaluru,Nagpur,Road,Partner-A,Tier-2,675.0,7.99,2.5,855.0,0,2026-07-03
1841,Chennai,Kochi,Road,InHouse Fleet,Tier-2,642.0,3.83,2.7,733.0,0,2026-05-26
1842,Nagpur,Indore,Road,InHouse Fleet,Tier-2,483.0,1.71,2.3,550.0,0,2026-05-20
1843,Kochi,Coimbatore,Road,InHouse Fleet,Tier-2,630.0,2.43,3.0,714.0,0,2026-05-24
1844,Hyderabad,Chennai,Road,InHouse Fleet,Tier-1,324.0,5.79,2.2,551.0,0,2026-01-27
1846,Indore,Nagpur,Road,InHouse Fleet,Tier-2,620.0,4.37,2.9,728.0,0,2026-04-10
1847,Kochi,Pune,Rail,InHouse Fleet,Tier-1,356.0,6.63,1.7,530.0,0,2026-05-25
1848,Kochi,Pune,Road,Partner-A,Tier-1,364.0,5.82,2.0,551.0,1,2026-03-26
1850,Chennai,Coimbatore,Road,Partner-A,Tier-2,572.0,2.23,2.5,706.0,0,2026-04-29
1851,Hyderabad,Pune,Road,InHouse Fleet,Tier-1,579.0,3.18,1.6,662.0,0,2026-08-17
1853,Nagpur,Indore,Road,Partner-B,Tier-2,439.0,9.75,2.6,883.0,0,2026-01-31
1854,Bengaluru,Indore,Rail,Partner-B,Tier-2,520.0,2.59,1.2,518.0,0,2026-04-19
1855,Kochi,Pune,Road,InHouse Fleet,Tier-1,850.0,14.58,3.3,1308.0,0,2026-06-12
1856,Chennai,Coimbatore,Road,Partner-A,Tier-2,463.0,1.36,2.2,489.0,0,2026-01-27
1857,Coimbatore,Nagpur,Road,InHouse Fleet,Tier-2,406.0,9.53,1.7,657.0,0,2026-03-28
1858,Bengaluru,Hyderabad,Road,InHouse Fleet,Tier-1,482.0,4.92,2.3,622.0,0,2026-06-09
1859,Indore,Kochi,Road,InHouse Fleet,Tier-2,276.0,2.24,1.9,533.0,1,2026-01-17
1860,Bengaluru,Coimbatore,Air,Partner-A,Tier-2,608.0,5.67,0.7,1987.0,0,2026-01-11
1861,Nagpur,Kochi,Air,InHouse Fleet,Tier-2,1036.0,2.66,2.7,2756.0,1,2026-05-09
1862,Nagpur,Chennai,Road,Partner-A,Tier-1,72.0,3.36,1.2,307.0,0,2026-08-08
1863,Hyderabad,Indore,Road,InHouse Fleet,Tier-2,293.0,3.91,3.0,445.0,1,2026-03-23
1864,Nagpur,Pune,Road,InHouse Fleet,Tier-1,80.0,9.01,1.7,364.0,0,2026-02-18
1866,Chennai,Kochi,Road,InHouse Fleet,Tier-2,812.0,3.14,2.8,853.0,0,2026-02-10
1867,Chennai,Nagpur,Road,Partner-A,Tier-2,852.0,6.34,2.5,1035.0,0,2026-01-20
1868,Coimbatore,Kochi,Road,InHouse Fleet,Tier-2,558.0,9.26,2.2,877.0,1,2026-03-12
1869,Coimbatore,Chennai,Road,Partner-B,Tier-1,473.0,5.55,2.1,692.0,0,2026-02-06
1870,Chennai,Nagpur,Road,Partner-A,Tier-2,900.0,7.07,3.9,1038.0,0,2026-05-06
1871,Indore,Chennai,Road,InHouse Fleet,Tier-1,672.0,5.17,3.2,755.0,0,2026-05-24
1872,Coimbatore,Hyderabad,Road,InHouse Fleet,Tier-1,306.0,7.87,2.0,311.0,0,2026-02-08
1873,Hyderabad,Indore,Road,Partner-A,Tier-2,236.0,1.66,2.6,277.0,0,2026-04-19
1874,Nagpur,Pune,Air,Partner-B,Tier-1,202.0,13.72,0.5,1550.0,0,2026-06-22
1875,Chennai,Pune,Road,InHouse Fleet,Tier-1,273.0,2.97,1.9,396.0,0,2026-03-05
1876,Kochi,Hyderabad,Road,InHouse Fleet,Tier-1,303.0,4.95,2.4,460.0,0,2026-06-24
1877,Coimbatore,Bengaluru,Road,Partner-B,Tier-1,316.0,0.75,2.0,551.0,0,2026-01-23
1878,Chennai,Indore,Air,Partner-A,Tier-2,851.0,3.5,0.9,2456.0,0,2026-02-01
1879,Pune,Nagpur,Road,InHouse Fleet,Tier-2,879.0,6.54,3.8,960.0,1,2026-06-26
1880,Bengaluru,Hyderabad,Road,InHouse Fleet,Tier-1,319.0,14.97,2.2,781.0,0,2026-07-28
1882,Chennai,Kochi,Air,Partner-A,Tier-2,848.0,8.13,1.9,2744.0,0,2026-05-03
1883,Bengaluru,Coimbatore,Rail,InHouse Fleet,Tier-2,714.0,3.73,2.4,590.0,0,2026-01-19
1884,Coimbatore,Pune,Road,Partner-B,Tier-1,362.0,1.24,3.0,454.0,0,2026-04-16
1885,Bengaluru,Nagpur,Air,InHouse Fleet,Tier-2,813.0,12.67,1.9,2966.0,0,2026-08-14
1886,Nagpur,Chennai,Rail,InHouse Fleet,Tier-1,363.0,3.59,1.5,459.0,0,2026-07-25
1887,Chennai,Nagpur,Rail,Partner-A,Tier-2,1020.0,6.52,2.4,822.0,0,2026-03-08
1888,Pune,Coimbatore,Road,Partner-B,Tier-2,391.0,3.74,2.3,564.0,0,2026-06-16
1890,Coimbatore,Pune,Road,InHouse Fleet,Tier-1,257.0,7.12,2.2,574.0,0,2026-03-30
1891,Chennai,Kochi,Air,Partner-A,Tier-2,627.0,12.29,1.5,2587.0,0,2026-03-01
1892,Nagpur,Hyderabad,Road,Partner-A,Tier-1,429.0,8.94,1.6,616.0,0,2026-01-11
1893,Coimbatore,Kochi,Road,InHouse Fleet,Tier-2,878.0,4.3,3.7,969.0,1,2026-02-18
1894,Hyderabad,Coimbatore,Road,InHouse Fleet,Tier-2,646.0,12.88,1.9,980.0,0,2026-05-23
1895,Bengaluru,Pune,Air,InHouse Fleet,Tier-1,94.0,17.19,2.3,1586.0,0,2026-05-08
1896,Indore,Nagpur,Air,InHouse Fleet,Tier-2,802.0,10.56,1.2,2761.0,0,2026-07-30
1897,Nagpur,Indore,Road,Partner-B,Tier-2,786.0,3.83,2.0,840.0,0,2026-03-02
1898,Hyderabad,Bengaluru,Air,InHouse Fleet,Tier-1,40.0,9.54,0.5,935.0,0,2026-06-20
1899,Kochi,Indore,Road,Partner-B,Tier-2,649.0,10.49,1.8,906.0,0,2026-05-23
1900,Chennai,Bengaluru,Air,Partner-A,Tier-1,64.0,4.37,0.9,676.0,0,2026-07-26
1901,Pune,Chennai,Road,Partner-A,Tier-1,230.0,17.19,1.2,668.0,0,2026-08-18
1902,Coimbatore,Indore,Road,Partner-A,Tier-2,487.0,11.92,2.7,755.0,0,2026-07-26
1903,Bengaluru,Pune,Rail,InHouse Fleet,Tier-1,496.0,4.55,2.5,591.0,0,2026-07-20
1904,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,371.0,3.83,1.7,646.0,0,2026-01-05
1905,Indore,Hyderabad,Air,InHouse Fleet,Tier-1,119.0,10.32,3.0,1267.0,1,2026-07-30
1906,Chennai,Pune,Road,Partner-A,Tier-1,508.0,20.28,2.0,1040.0,0,2026-08-04
1907,Coimbatore,Hyderabad,Road,InHouse Fleet,Tier-1,92.0,1.78,1.1,271.0,0,2026-01-29
1908,Bengaluru,Indore,Road,Partner-A,Tier-2,709.0,7.37,1.8,861.0,0,2026-07-09
1909,Chennai,Hyderabad,Road,InHouse Fleet,Tier-1,203.0,9.42,1.4,529.0,0,2026-07-07
1910,Coimbatore,Bengaluru,Road,InHouse Fleet,Tier-1,284.0,12.22,1.8,606.0,0,2026-03-10
1913,Chennai,Coimbatore,Road,Partner-A,Tier-2,741.0,9.49,1.9,1060.0,0,2026-05-30
1914,Nagpur,Bengaluru,Rail,InHouse Fleet,Tier-1,444.0,3.62,1.5,523.0,0,2026-01-13
1915,Kochi,Bengaluru,Rail,Partner-A,Tier-1,591.0,1.58,2.3,646.0,0,2026-06-27
1916,Chennai,Nagpur,Road,InHouse Fleet,Tier-2,635.0,4.18,2.1,742.0,0,2026-04-26
1918,Nagpur,Pune,Road,Partner-A,Tier-1,405.0,9.27,1.5,771.0,0,2026-06-24
1919,Hyderabad,Kochi,Road,InHouse Fleet,Tier-2,571.0,3.31,2.7,707.0,0,2026-04-20
1920,Bengaluru,Indore,Air,Partner-A,Tier-2,683.0,13.53,0.8,2690.0,0,2026-06-06
1922,Coimbatore,Indore,Road,Partner-B,Tier-2,729.0,4.83,2.0,877.0,0,2026-03-21
1923,Pune,Nagpur,Air,InHouse Fleet,Tier-2,632.0,3.14,1.6,1993.0,0,2026-04-10
1924,Hyderabad,Indore,Road,Partner-A,Tier-2,325.0,7.97,2.2,564.0,0,2026-01-17
1925,Chennai,Nagpur,Rail,InHouse Fleet,Tier-2,710.0,4.45,2.5,659.0,0,2026-05-28
1926,Coimbatore,Pune,Road,Partner-A,Tier-1,416.0,3.75,1.8,424.0,0,2026-07-25
1927,Coimbatore,Hyderabad,Road,Partner-A,Tier-1,228.0,18.68,1.3,743.0,0,2026-04-24
1928,Hyderabad,Indore,Road,Partner-A,Tier-2,419.0,3.29,2.5,555.0,0,2026-01-06
1929,Kochi,Bengaluru,Road,Partner-A,Tier-1,616.0,4.06,2.9,690.0,1,2026-01-22
1930,Hyderabad,Chennai,Road,Partner-B,Tier-1,438.0,8.06,2.0,615.0,0,2026-08-20
1932,Pune,Coimbatore,Road,InHouse Fleet,Tier-2,609.0,13.39,2.2,852.0,0,2026-05-17
1934,Hyderabad,Pune,Road,Partner-B,Tier-1,145.0,7.52,1.3,363.0,0,2026-06-09
1935,Indore,Coimbatore,Road,InHouse Fleet,Tier-2,502.0,5.77,1.7,761.0,0,2026-03-29
1936,Kochi,Chennai,Road,Partner-A,Tier-1,584.0,20.12,2.2,1020.0,0,2026-02-02
1937,Hyderabad,Chennai,Road,Partner-A,Tier-1,375.0,3.91,1.5,563.0,0,2026-07-24
1938,Nagpur,Hyderabad,Road,InHouse Fleet,Tier-1,251.0,3.93,1.5,457.0,1,2026-08-15
1939,Chennai,Coimbatore,Road,InHouse Fleet,Tier-2,742.0,3.33,2.4,978.0,0,2026-03-11
1940,Indore,Hyderabad,Road,InHouse Fleet,Tier-1,203.0,7.19,1.8,505.0,0,2026-02-18
1941,Indore,Bengaluru,Air,InHouse Fleet,Tier-1,620.0,2.55,2.0,1882.0,0,2026-04-14
1942,Kochi,Nagpur,Air,InHouse Fleet,Tier-2,894.0,2.0,1.5,2452.0,0,2026-06-07
1946,Kochi,Nagpur,Road,InHouse Fleet,Tier-2,566.0,4.05,1.8,691.0,0,2026-04-12
1948,Chennai,Hyderabad,Road,InHouse Fleet,Tier-1,237.0,1.18,2.0,374.0,0,2026-05-24
1949,Pune,Coimbatore,Road,Partner-A,Tier-2,179.0,6.53,1.5,479.0,0,2026-07-12
1950,Indore,Hyderabad,Road,Partner-B,Tier-1,83.0,7.2,1.0,345.0,0,2026-04-16
1951,Pune,Coimbatore,Road,InHouse Fleet,Tier-2,409.0,8.11,2.7,728.0,1,2026-03-23
1953,Hyderabad,Chennai,Rail,Partner-A,Tier-1,374.0,9.84,1.4,703.0,0,2026-03-27
1954,Pune,Hyderabad,Road,Partner-A,Tier-1,291.0,4.15,0.8,450.0,0,2026-08-06
1955,Hyderabad,Nagpur,Road,InHouse Fleet,Tier-2,408.0,12.36,1.5,762.0,0,2026-01-14
1956,Bengaluru,Chennai,Air,Partner-A,Tier-1,299.0,11.54,2.2,1652.0,0,2026-07-03
1957,Nagpur,Hyderabad,Rail,InHouse Fleet,Tier-1,441.0,2.24,1.6,434.0,0,2026-06-14
1958,Hyderabad,Coimbatore,Road,InHouse Fleet,Tier-2,745.0,5.18,2.3,953.0,1,2026-02-18
1960,Hyderabad,Kochi,Road,Partner-B,Tier-2,308.0,0.43,1.7,373.0,0,2026-07-25
1961,Chennai,Coimbatore,Road,InHouse Fleet,Tier-2,627.0,12.48,3.0,968.0,0,2026-08-06
1962,Bengaluru,Pune,Road,Partner-B,Tier-1,101.0,9.72,1.2,399.0,0,2026-02-19
1963,Chennai,Bengaluru,Road,InHouse Fleet,Tier-1,512.0,14.44,2.5,931.0,0,2026-06-13
1964,Chennai,Coimbatore,Road,Partner-A,Tier-2,791.0,1.34,2.6,795.0,0,2026-06-29
1965,Coimbatore,Chennai,Road,InHouse Fleet,Tier-1,188.0,7.67,1.8,367.0,0,2026-01-23
1966,Bengaluru,Kochi,Air,Partner-B,Tier-2,512.0,3.53,1.5,1662.0,0,2026-03-07
1967,Bengaluru,Coimbatore,Road,Partner-B,Tier-2,567.0,0.73,2.0,727.0,0,2026-08-19
1968,Kochi,Pune,Road,InHouse Fleet,Tier-1,40.0,10.72,1.2,367.0,0,2026-07-18
1969,Bengaluru,Nagpur,Road,Partner-B,Tier-2,710.0,1.81,2.3,702.0,0,2026-08-19
1970,Bengaluru,Chennai,Road,Partner-B,Tier-1,301.0,6.98,0.9,640.0,0,2026-06-22
1971,Bengaluru,Pune,Rail,Partner-A,Tier-1,525.0,3.49,2.0,515.0,0,2026-04-25
1972,Coimbatore,Nagpur,Road,InHouse Fleet,Tier-2,452.0,,1.2,696.0,0,2026-08-02
1973,Hyderabad,Indore,Road,Partner-B,Tier-2,539.0,9.93,2.6,770.0,0,2026-01-28
1974,Kochi,Indore,Road,Partner-B,Tier-2,379.0,6.13,1.8,575.0,0,2026-08-18
1976,Bengaluru,Hyderabad,Rail,Partner-B,Tier-1,169.0,,2.2,320.0,1,2026-01-20
1977,Indore,Bengaluru,Road,InHouse Fleet,Tier-1,137.0,18.98,1.1,686.0,0,2026-06-26
1978,Hyderabad,Kochi,Road,InHouse Fleet,Tier-2,829.0,4.19,2.8,939.0,0,2026-07-04
1979,Hyderabad,Bengaluru,Road,Partner-A,Tier-1,224.0,2.95,0.7,266.0,0,2026-07-29
1980,Chennai,Pune,Road,Partner-A,Tier-1,372.0,5.06,1.2,589.0,0,2026-05-01
1981,Coimbatore,Nagpur,Air,Partner-A,Tier-2,581.0,1.38,0.7,1610.0,0,2026-08-04
1982,Pune,Bengaluru,Air,InHouse Fleet,Tier-1,121.0,3.19,1.7,766.0,0,2026-04-07
1983,Pune,Nagpur,Road,Partner-B,Tier-2,620.0,4.4,2.1,760.0,0,2026-07-06
1984,Hyderabad,Nagpur,Road,InHouse Fleet,Tier-2,758.0,6.5,3.5,942.0,0,2026-04-29
1985,Nagpur,Pune,Air,InHouse Fleet,Tier-1,133.0,5.6,0.5,930.0,0,2026-04-19
1986,Nagpur,Pune,Rail,InHouse Fleet,Tier-1,496.0,7.69,2.9,597.0,0,2026-01-26
1987,Chennai,Pune,Road,Partner-A,Tier-1,197.0,5.22,1.4,491.0,1,2026-05-27
1988,Pune,Bengaluru,Road,Partner-B,Tier-1,263.0,11.45,1.8,697.0,0,2026-08-28
1989,Hyderabad,Indore,Road,Partner-A,Tier-2,746.0,8.65,2.0,895.0,0,2026-04-16
1990,Coimbatore,Pune,Air,Partner-B,Tier-1,231.0,7.26,1.5,1210.0,0,2026-05-21
1991,Pune,Kochi,Road,InHouse Fleet,Tier-2,657.0,12.74,2.2,1040.0,0,2026-07-21
1992,Hyderabad,Bengaluru,Road,Partner-A,Tier-1,293.0,12.74,0.9,606.0,0,2026-03-03
1993,Hyderabad,Pune,Air,InHouse Fleet,Tier-1,373.0,5.91,0.6,1371.0,0,2026-05-06
1994,Bengaluru,Coimbatore,Road,InHouse Fleet,Tier-2,221.0,4.03,0.8,334.0,0,2026-05-22
1995,Coimbatore,Nagpur,Road,InHouse Fleet,Tier-2,321.0,6.33,1.9,520.0,0,2026-07-20
1996,Bengaluru,Kochi,Road,Partner-A,Tier-2,761.0,4.88,2.3,643.0,0,2026-05-19
1997,Chennai,Pune,Road,Partner-A,Tier-1,537.0,3.9,1.4,594.0,0,2026-03-08
1998,Bengaluru,Chennai,Road,Partner-A,Tier-1,186.0,6.14,1.6,294.0,0,2026-08-20
1999,Indore,Nagpur,Road,InHouse Fleet,Tier-2,606.0,7.1,1.5,872.0,0,2026-01-12
2000,Bengaluru,Nagpur,Road,InHouse Fleet,Tier-2,703.0,8.36,3.4,978.0,0,2026-02-04
